1534706974.31317806243896484375, [64, 56]
1534706974.7266070842742919921875, [64, 128]
1534706974.7270739078521728515625, [64, 16]
1534706974.727530002593994140625, [64, 48]
1534706974.7279789447784423828125, [63, 232]
1534706974.728415012359619140625, [64, 8]
1534706974.72885608673095703125, [64, 104]
1534706974.7292969226837158203125, [64, 176]
1534706974.7297389507293701171875, [64, 128]
1534706974.730164051055908203125, [64, 104]
1534706974.7306270599365234375, [64, 104]
1534706974.731091022491455078125, [64, 32]
1534706974.731544971466064453125, [64, 96]
1534706974.7319910526275634765625, [63, 168]
1534706974.73243808746337890625, [64, 24]
1534706974.7328960895538330078125, [64, 160]
1534706974.73334598541259765625, [64, 88]
1534706974.733788967132568359375, [64, 136]
1534706974.734242916107177734375, [64, 80]
1534706974.7347381114959716796875, [64, 216]
1534706974.7352020740509033203125, [64, 216]
1534706974.735641002655029296875, [64, 64]
1534706974.7360908985137939453125, [64, 40]
1534706974.736525058746337890625, [64, 232]
1534706974.7369730472564697265625, [63, 248]
1534706974.737411975860595703125, [64, 32]
1534706974.7378559112548828125, [64, 0]
1534706974.7382929325103759765625, [64, 160]
1534706974.7387950420379638671875, [64, 184]
1534706974.73925495147705078125, [64, 40]
1534706974.739698886871337890625, [64, 96]
1534706974.740147113800048828125, [64, 48]
1534706974.7405860424041748046875, [64, 152]
1534706974.74102497100830078125, [64, 96]
1534706974.7414629459381103515625, [63, 200]
1534706974.7419440746307373046875, [64, 80]
1534706974.742393970489501953125, [65, 0]
1534706974.7428910732269287109375, [64, 216]
1534706974.74335193634033203125, [64, 112]
1534706974.743794918060302734375, [64, 72]
1534706974.744245052337646484375, [64, 16]
1534706974.74469089508056640625, [64, 40]
1534706974.7451379299163818359375, [64, 16]
1534706974.745583057403564453125, [64, 56]
1534706974.746028900146484375, [63, 240]
1534706974.7464809417724609375, [64, 16]
1534706974.746922969818115234375, [64, 208]
1534706974.7473659515380859375, [64, 160]
1534706974.7478110790252685546875, [64, 152]
1534706974.748259067535400390625, [64, 128]
1534706974.7487030029296875, [64, 64]
1534706974.7491409778594970703125, [64, 72]
1534706974.7495839595794677734375, [64, 112]
1534706974.7500240802764892578125, [64, 216]
1534706974.7504980564117431640625, [64, 200]
1534706974.750958919525146484375, [64, 176]
1534706974.7514560222625732421875, [64, 200]
1534706974.7519180774688720703125, [65, 80]
1534706974.752377033233642578125, [64, 248]
1534706974.7528131008148193359375, [64, 160]
1534706974.7532520294189453125, [65, 80]
1534706974.75368499755859375, [65, 192]
1534706974.754126071929931640625, [65, 32]
1534706974.7546150684356689453125, [64, 240]
1534706974.7550590038299560546875, [64, 64]
1534706974.755506992340087890625, [64, 88]
1534706974.7559549808502197265625, [64, 96]
1534706974.75640106201171875, [64, 0]
1534706974.7568309307098388671875, [64, 80]
1534706974.757277011871337890625, [63, 224]
1534706974.757975101470947265625, [62, 232]
1534706974.7585079669952392578125, [63, 200]
1534706974.7589828968048095703125, [64, 48]
1534706974.7594430446624755859375, [63, 232]
1534706974.759892940521240234375, [64, 24]
1534706974.7603490352630615234375, [64, 48]
1534706974.7608010768890380859375, [64, 112]
1534706974.761290073394775390625, [64, 112]
1534706974.7617390155792236328125, [64, 0]
1534706974.762198925018310546875, [64, 88]
1534706974.76270198822021484375, [64, 120]
1534706974.7631590366363525390625, [64, 200]
1534706974.7636001110076904296875, [64, 8]
1534706974.7640349864959716796875, [64, 120]
1534706974.7644889354705810546875, [64, 144]
1534706974.764935970306396484375, [64, 224]
1534706974.765386104583740234375, [64, 144]
1534706974.76583099365234375, [64, 48]
1534706974.7662780284881591796875, [64, 120]
1534706974.7667839527130126953125, [63, 160]
1534706974.767240047454833984375, [64, 24]
1534706974.7676770687103271484375, [64, 152]
1534706974.7681229114532470703125, [64, 48]
1534706974.7685749530792236328125, [64, 48]
1534706974.7690160274505615234375, [64, 144]
1534706974.7694571018218994140625, [64, 184]
1534706974.7699010372161865234375, [64, 232]
1534706974.770348072052001953125, [64, 136]
1534706974.7709100246429443359375, [64, 232]
1534706974.7713630199432373046875, [64, 152]
1534706974.7718069553375244140625, [65, 32]
1534706974.77225208282470703125, [65, 48]
1534706974.7727909088134765625, [64, 232]
1534706974.7732660770416259765625, [65, 56]
1534706974.773725986480712890625, [65, 48]
1534706974.7741739749908447265625, [64, 160]
1534706974.7746551036834716796875, [65, 80]
1534706974.775125026702880859375, [64, 96]
1534706974.7755749225616455078125, [64, 184]
1534706974.7760219573974609375, [64, 176]
1534706974.7764680385589599609375, [64, 152]
1534706974.7769129276275634765625, [64, 120]
1534706974.7773540019989013671875, [64, 128]
1534706974.7777969837188720703125, [64, 0]
1534706974.7782390117645263671875, [63, 120]
1534706974.778727054595947265625, [64, 32]
1534706974.7791850566864013671875, [63, 232]
1534706974.7796270847320556640625, [64, 32]
1534706974.786808013916015625, [63, 104]
1534706974.787640094757080078125, [64, 200]
1534706974.7882421016693115234375, [64, 216]
1534706974.790985107421875, [64, 48]
1534706974.7917439937591552734375, [64, 144]
1534706974.792316913604736328125, [64, 200]
1534706974.7928540706634521484375, [64, 224]
1534706974.7933509349822998046875, [65, 24]
1534706974.793838024139404296875, [65, 56]
1534706974.79481601715087890625, [65, 72]
1534706974.79689788818359375, [64, 208]
1534706974.7976539134979248046875, [64, 128]
1534706974.798222064971923828125, [64, 200]
1534706974.8028299808502197265625, [64, 8]
1534706974.8035900592803955078125, [64, 128]
1534706974.80422306060791015625, [64, 8]
1534706974.8047659397125244140625, [64, 72]
1534706974.80529308319091796875, [64, 128]
1534706974.805821895599365234375, [63, 120]
1534706974.8063790798187255859375, [65, 16]
1534706974.8070690631866455078125, [64, 112]
1534706974.807631969451904296875, [64, 136]
1534706974.8081600666046142578125, [64, 72]
1534706974.8098049163818359375, [64, 136]
1534706974.810638904571533203125, [64, 200]
1534706974.815001964569091796875, [64, 216]
1534706974.8158180713653564453125, [65, 152]
1534706974.8163890838623046875, [64, 144]
1534706974.8169100284576416015625, [64, 128]
1534706974.8174068927764892578125, [64, 144]
1534706974.8178970813751220703125, [64, 224]
1534706974.8183829784393310546875, [64, 48]
1534706974.81912899017333984375, [64, 40]
1534706974.819632053375244140625, [64, 104]
1534706974.820128917694091796875, [64, 136]
1534706974.822123050689697265625, [64, 200]
1534706974.8230888843536376953125, [64, 32]
1534706974.8244760036468505859375, [63, 152]
1534706974.8252050876617431640625, [63, 176]
1534706974.8257400989532470703125, [63, 120]
1534706974.8262119293212890625, [64, 64]
1534706974.8268549442291259765625, [64, 48]
1534706974.827352046966552734375, [64, 96]
1534706974.827807903289794921875, [64, 152]
1534706974.828239917755126953125, [64, 216]
1534706974.8286659717559814453125, [65, 48]
1534706974.8294088840484619140625, [64, 192]
1534706974.8299291133880615234375, [64, 136]
1534706974.8303949832916259765625, [64, 224]
1534706974.83104705810546875, [65, 0]
1534706974.831509113311767578125, [65, 40]
1534706974.8319509029388427734375, [64, 152]
1534706974.8323819637298583984375, [64, 240]
1534706974.832820892333984375, [64, 200]
1534706974.8332459926605224609375, [64, 104]
1534706974.8336699008941650390625, [65, 16]
1534706974.83409595489501953125, [64, 184]
1534706974.83467197418212890625, [64, 160]
1534706974.8352239131927490234375, [64, 200]
1534706974.8357141017913818359375, [64, 144]
1534706974.8361670970916748046875, [64, 200]
1534706974.8366000652313232421875, [64, 160]
1534706974.837029933929443359375, [64, 80]
1534706974.8374559879302978515625, [64, 144]
1534706974.8378870487213134765625, [64, 112]
1534706974.8383119106292724609375, [64, 120]
1534706974.8388969898223876953125, [64, 64]
1534706974.8393518924713134765625, [64, 112]
1534706974.839785099029541015625, [64, 8]
1534706974.8402159214019775390625, [64, 8]
1534706974.8406479358673095703125, [64, 128]
1534706974.8410739898681640625, [64, 32]
1534706974.8414990901947021484375, [64, 40]
1534706974.841926097869873046875, [64, 120]
1534706974.8423469066619873046875, [64, 88]
1534706974.8429338932037353515625, [64, 184]
1534706974.8434059619903564453125, [64, 32]
1534706974.843863964080810546875, [63, 184]
1534706974.8443310260772705078125, [63, 224]
1534706974.84481906890869140625, [64, 96]
1534706974.84527111053466796875, [64, 40]
1534706974.845714092254638671875, [64, 40]
1534706974.8461520671844482421875, [64, 8]
1534706974.846642017364501953125, [64, 48]
1534706974.847116947174072265625, [64, 8]
1534706974.8475630283355712890625, [64, 128]
1534706974.8480169773101806640625, [64, 120]
1534706974.8484709262847900390625, [64, 136]
1534706974.84891605377197265625, [64, 80]
1534706974.8493630886077880859375, [64, 24]
1534706974.849803924560546875, [64, 144]
1534706974.850244045257568359375, [64, 72]
1534706974.850739955902099609375, [64, 192]
1534706974.8511869907379150390625, [64, 176]
1534706974.85163402557373046875, [64, 24]
1534706974.8520820140838623046875, [64, 160]
1534706974.8525340557098388671875, [64, 248]
1534706974.852981090545654296875, [64, 232]
1534706974.8534219264984130859375, [64, 144]
1534706974.8538639545440673828125, [64, 24]
1534706974.85433101654052734375, [64, 48]
1534706974.854837894439697265625, [65, 48]
1534706974.85527896881103515625, [64, 136]
1534706974.855731964111328125, [64, 128]
1534706974.856175899505615234375, [64, 96]
1534706974.8566210269927978515625, [64, 112]
1534706974.85706996917724609375, [64, 192]
1534706974.857511043548583984375, [64, 152]
1534706974.8579399585723876953125, [64, 96]
1534706974.8583850860595703125, [64, 56]
1534706974.8588879108428955078125, [64, 128]
1534706974.8593409061431884765625, [64, 40]
1534706974.85978794097900390625, [63, 160]
1534706974.860229969024658203125, [64, 56]
1534706974.86067104339599609375, [64, 136]
1534706974.861112117767333984375, [63, 176]
1534706974.8615539073944091796875, [64, 120]
1534706974.8619940280914306640625, [64, 136]
1534706974.862472057342529296875, [64, 104]
1534706974.8629090785980224609375, [64, 176]
1534706974.8633959293365478515625, [64, 104]
1534706974.86386203765869140625, [64, 88]
1534706974.8642981052398681640625, [64, 32]
1534706974.8647439479827880859375, [64, 16]
1534706974.8651940822601318359375, [64, 208]
1534706974.865642070770263671875, [64, 120]
1534706974.8660819530487060546875, [64, 80]
1534706974.86653995513916015625, [64, 0]
1534706974.866992950439453125, [64, 192]
1534706974.8674409389495849609375, [64, 104]
1534706974.867885112762451171875, [64, 120]
1534706974.8683230876922607421875, [64, 64]
1534706974.8687670230865478515625, [65, 80]
1534706974.8692100048065185546875, [64, 232]
1534706974.8696548938751220703125, [65, 24]
1534706974.870098114013671875, [64, 136]
1534706974.870544910430908203125, [64, 104]
1534706974.870976924896240234375, [64, 96]
1534706974.8714110851287841796875, [64, 112]
1534706974.8718440532684326171875, [64, 192]
1534706974.8725569248199462890625, [64, 128]
1534706974.8732669353485107421875, [64, 184]
1534706974.8737881183624267578125, [64, 216]
1534706974.8742580413818359375, [64, 104]
1534706974.874783992767333984375, [64, 144]
1534706974.87524700164794921875, [64, 200]
1534706974.8757050037384033203125, [64, 40]
1534706974.8761539459228515625, [64, 120]
1534706974.8765990734100341796875, [64, 160]
1534706974.877048969268798828125, [64, 104]
1534706974.8774940967559814453125, [64, 240]
1534706974.877933025360107421875, [65, 40]
1534706974.878376007080078125, [64, 64]
1534706974.878861904144287109375, [63, 248]
1534706974.8793048858642578125, [64, 32]
1534706974.8797490596771240234375, [64, 208]
1534706974.880199909210205078125, [64, 120]
1534706974.8806450366973876953125, [64, 56]
1534706974.8810880184173583984375, [64, 64]
1534706974.881536006927490234375, [64, 8]
1534706974.8819789886474609375, [64, 72]
1534706974.8825099468231201171875, [64, 16]
1534706974.882978916168212890625, [64, 80]
1534706974.8834230899810791015625, [64, 184]
1534706974.8838760852813720703125, [64, 144]
1534706974.88432598114013671875, [64, 112]
1534706974.884769916534423828125, [64, 192]
1534706974.885221958160400390625, [64, 152]
1534706974.885652065277099609375, [64, 104]
1534706974.886096954345703125, [65, 0]
1534706974.8865449428558349609375, [64, 160]
1534706974.8869979381561279296875, [64, 72]
1534706974.887444972991943359375, [64, 104]
1534706974.8878939151763916015625, [64, 48]
1534706974.88833904266357421875, [64, 8]
1534706974.8887789249420166015625, [64, 32]
1534706974.8892209529876708984375, [64, 216]
1534706974.8896610736846923828125, [65, 56]
1534706974.8901059627532958984375, [64, 136]
1534706974.8905489444732666015625, [64, 120]
1534706974.89099407196044921875, [64, 80]
1534706974.891437053680419921875, [64, 176]
1534706974.8919289112091064453125, [64, 40]
1534706974.8923780918121337890625, [64, 56]
1534706974.8928310871124267578125, [64, 192]
1534706974.893280029296875, [64, 160]
1534706974.893722057342529296875, [64, 72]
1534706974.8941669464111328125, [64, 160]
1534706974.894627094268798828125, [64, 184]
1534706974.8950939178466796875, [65, 24]
1534706974.8955318927764892578125, [64, 120]
1534706974.8959820270538330078125, [64, 112]
1534706974.896421909332275390625, [64, 8]
1534706974.8968679904937744140625, [64, 128]
1534706974.89729595184326171875, [64, 136]
1534706974.8977410793304443359375, [64, 128]
1534706974.898188114166259765625, [64, 120]
1534706974.8986771106719970703125, [64, 216]
1534706974.899127960205078125, [64, 152]
1534706974.899569034576416015625, [64, 128]
1534706974.900021076202392578125, [64, 80]
1534706974.90046596527099609375, [64, 112]
1534706974.900907993316650390625, [64, 56]
1534706974.90137195587158203125, [64, 32]
1534706974.9018280506134033203125, [64, 72]
1534706974.90227603912353515625, [64, 32]
1534706974.9027690887451171875, [64, 40]
1534706974.903215885162353515625, [64, 216]
1534706974.903666973114013671875, [64, 144]
1534706974.90411090850830078125, [64, 176]
1534706974.9045588970184326171875, [64, 56]
1534706974.905003070831298828125, [64, 128]
1534706974.9054439067840576171875, [63, 224]
1534706974.90588092803955078125, [63, 184]
1534706974.9063189029693603515625, [64, 128]
1534706974.9068009853363037109375, [64, 240]
1534706974.9072539806365966796875, [64, 240]
1534706974.9076960086822509765625, [64, 88]
1534706974.908133029937744140625, [64, 56]
1534706974.9085719585418701171875, [64, 176]
1534706974.90900707244873046875, [64, 192]
1534706974.9094359874725341796875, [64, 160]
1534706974.90999889373779296875, [64, 128]
1534706974.91051197052001953125, [64, 112]
1534706974.910973072052001953125, [64, 96]
1534706974.9114360809326171875, [64, 144]
1534706974.911881923675537109375, [64, 152]
1534706974.912333011627197265625, [64, 224]
1534706974.91277408599853515625, [64, 120]
1534706974.913219928741455078125, [64, 200]
1534706974.9136641025543212890625, [64, 176]
1534706974.914103984832763671875, [64, 136]
